Step,Value
7920,0.53168017
7921,0.53203005
7922,0.53228563
7923,0.5324283
7924,0.5317831
7925,0.5299924
7926,0.5278246
7927,0.52279234
7928,0.5166653
7929,0.51026595
7930,0.5047345
7931,0.50095046
7932,0.49555233
7933,0.4892248
7934,0.48302093
7935,0.47875127
7936,0.47299892
7937,0.46724522
7938,0.46107972
7939,0.45377374
7940,0.4465915
7941,0.44283575
7942,0.43966287
7943,0.43698138
7944,0.4335675
7945,0.43258774
7946,0.43183714
7947,0.43092623
7948,0.42996958
7949,0.4287618
7950,0.42673755
7951,0.42453873
7952,0.4199008
7953,0.41451675
7954,0.4071348
7955,0.39831302
7956,0.3927084
7957,0.3899911
7958,0.38967898
7959,0.38904586
7960,0.38829458
7961,0.38659954
7962,0.38555214
7963,0.3864588
7964,0.38879362
7965,0.39161474
7966,0.39378908
7967,0.39407942
7968,0.39409125
7969,0.39334294
7970,0.39154145
7971,0.38752934
7972,0.38391495
7973,0.38095567
7974,0.3777608
7975,0.3744528
7976,0.37280035
7977,0.37152082
7978,0.36983514
7979,0.3664685
7980,0.3616057
7981,0.35798514
7982,0.35565457
7983,0.35473418
7984,0.3534912
7985,0.35108325
7986,0.34717825
7987,0.34328493
7988,0.33965668
7989,0.33729333
7990,0.3353928
7991,0.33378205
7992,0.33104727
7993,0.32759818
7994,0.32415128
7995,0.3203151
7996,0.31614405
7997,0.31338584
7998,0.31136402
7999,0.30978507
8000,0.30915102
8001,0.31003314
8002,0.31224388
8003,0.31464234
8004,0.31740358
8005,0.3210044
8006,0.32370928
8007,0.32460216
8008,0.3239341
8009,0.32307154
8010,0.32296264
8011,0.32376847
8012,0.32449105
8013,0.3241224
8014,0.3240264
8015,0.3242708
8016,0.32477173
8017,0.32447797
8018,0.32364866
8019,0.3237622
8020,0.3246808
8021,0.3256228
8022,0.32540467
8023,0.32457384
8024,0.32424578
8025,0.3241707
8026,0.32258666
8027,0.3192059
8028,0.3165026
8029,0.31626818
8030,0.3178101
8031,0.31983194
8032,0.322389
8033,0.3261404
8034,0.33007014
8035,0.33270136
8036,0.3345162
8037,0.33595854
8038,0.33752015
8039,0.33895373
8040,0.3398767
8041,0.33972165
8042,0.33731923
8043,0.33365253
8044,0.33119237
8045,0.32962054
8046,0.32841817
8047,0.32700878
8048,0.32557008
8049,0.32502234
8050,0.32536757
8051,0.3258322
8052,0.3264757
8053,0.32764697
8054,0.33120468
8055,0.33721805
8056,0.3423053
8057,0.3457302
8058,0.34895632
8059,0.35282144
8060,0.35677597
8061,0.36090282
8062,0.36385268
8063,0.36472517
8064,0.36423314
8065,0.3631725
8066,0.36218187
8067,0.36048278
8068,0.35846114
8069,0.35785168
8070,0.35734805
8071,0.35711172
8072,0.3574554
8073,0.35822645
8074,0.35960987
8075,0.36167467
8076,0.36501777
8077,0.37003228
8078,0.37417686
8079,0.37726966
8080,0.38046893
8081,0.38349405
8082,0.38692722
8083,0.39047962
8084,0.39402243
8085,0.39640927
8086,0.39708933
8087,0.3966321
8088,0.39581135
8089,0.39569837
8090,0.39517686
8091,0.39333484
8092,0.39050114
8093,0.3872598
8094,0.38456702
8095,0.38286224
8096,0.38183036
8097,0.38122386
8098,0.37944365
8099,0.37691668
8100,0.37556645
8101,0.37654728
8102,0.37826592
8103,0.37835976
8104,0.37622258
8105,0.3740517
8106,0.37294286
8107,0.37246296
8108,0.37151897
8109,0.37068784
8110,0.37123746
8111,0.37294665
8112,0.37497374
8113,0.37733454
8114,0.38072792
8115,0.3849361
8116,0.38853014
8117,0.3902537
8118,0.3919432
8119,0.3952152
8120,0.4002421
8121,0.40546995
8122,0.40915197
8123,0.4123795
8124,0.41493088
8125,0.41595614
8126,0.41531804
8127,0.41303712
8128,0.4099747
8129,0.40619034
8130,0.40230137
8131,0.39913434
8132,0.3958429
8133,0.392337
8134,0.3901081
8135,0.39010713
8136,0.38930947
8137,0.3878323
8138,0.38615417
8139,0.3849036
8140,0.38336018
8141,0.38108563
8142,0.37889883
8143,0.37715906
8144,0.3746223
8145,0.36995313
8146,0.36335072
8147,0.3579014
8148,0.35547027
8149,0.3548647
8150,0.3542775
8151,0.35276824
8152,0.3505712
8153,0.35035515
8154,0.35238245
8155,0.35578886
8156,0.35919267
8157,0.36094296
8158,0.36166465
8159,0.36194322
8160,0.36344105
8161,0.3653151
8162,0.36664963
8163,0.36709398
8164,0.36814278
8165,0.37031034
8166,0.37347585
8167,0.37644476
8168,0.3785605
8169,0.37824675
8170,0.37653205
8171,0.37297055
8172,0.36833543
8173,0.36327627
8174,0.35823086
8175,0.35422117
8176,0.35001302
8177,0.3433673
8178,0.33667177
8179,0.3304586
8180,0.32365194
8181,0.31700122
8182,0.3097083
8183,0.30278715
8184,0.29629648
8185,0.29032534
8186,0.28378752
8187,0.27839816
8188,0.2743404
8189,0.27131706
8190,0.26881936
8191,0.26738426
8192,0.2664369
8193,0.2657381
8194,0.26525328
8195,0.26557252
8196,0.2667733
8197,0.26884428
8198,0.27213702
8199,0.2757995
8200,0.27737775
8201,0.2771265
8202,0.2768056
8203,0.27739426
8204,0.27983359
8205,0.2844811
8206,0.2890372
8207,0.2925351
8208,0.2955567
8209,0.29821578
8210,0.30061993
8211,0.30191
8212,0.30312008
8213,0.3063207
8214,0.31142712
8215,0.31738648
8216,0.32175466
8217,0.32487634
8218,0.32750493
8219,0.3299032
8220,0.33164185
8221,0.33253244
8222,0.33213708
8223,0.33147967
8224,0.33096743
8225,0.33161536
8226,0.3333415
8227,0.3360977
8228,0.33914432
8229,0.34163123
8230,0.34360552
8231,0.34476933
8232,0.34508604
8233,0.344282
8234,0.3436635
8235,0.34445068
8236,0.34608838
8237,0.3475263
8238,0.34852815
8239,0.348866
8240,0.34867132
8241,0.34753054
8242,0.34525216
8243,0.34250107
8244,0.33972564
8245,0.33739805
8246,0.33572075
8247,0.33486557
8248,0.33601585
8249,0.33816943
8250,0.33917075
8251,0.33786905
8252,0.3350593
8253,0.33221155
8254,0.3300403
8255,0.32899085
8256,0.3286993
8257,0.32881436
8258,0.32909533
8259,0.32972765
8260,0.33067024
8261,0.3308999
8262,0.33052263
8263,0.3301839
8264,0.33148164
8265,0.3333803
8266,0.3344623
8267,0.33582863
8268,0.33717638
8269,0.33748227
8270,0.33504507
8271,0.33088243
8272,0.3275388
8273,0.32522357
8274,0.32325116
8275,0.32160127
8276,0.31985417
8277,0.3177218
8278,0.3154041
8279,0.3136424
8280,0.312981
8281,0.31211805
8282,0.31020308
8283,0.30736753
8284,0.3046472
8285,0.30275562
8286,0.30170724
8287,0.3010348
8288,0.29991975
8289,0.29803574
8290,0.2967883
8291,0.2977848
8292,0.30125588
8293,0.30476156
8294,0.30604878
8295,0.3059722
8296,0.30636165
8297,0.30762058
8298,0.30810925
8299,0.3075718
8300,0.3075405
8301,0.3076295
8302,0.3071144
8303,0.30491382
8304,0.30116513
8305,0.2970475
8306,0.29351965
8307,0.29207087
8308,0.29216596
8309,0.29307756
8310,0.2933
8311,0.29396203
8312,0.29485568
8313,0.2958589
8314,0.2973023
8315,0.2984572
8316,0.29853675
8317,0.29978997
8318,0.3015933
8319,0.30435723
8320,0.30603638
8321,0.30868927
8322,0.31318402
8323,0.31803203
8324,0.32259518
8325,0.32556063
8326,0.32743475
8327,0.33070657
8328,0.33311987
8329,0.3347774
8330,0.33523014
8331,0.33516866
8332,0.33755672
8333,0.341467
8334,0.34533024
8335,0.34581527
8336,0.3453857
8337,0.3455332
8338,0.3472249
8339,0.34997213
8340,0.35231397
8341,0.35320607
8342,0.3562283
8343,0.3596362
8344,0.36333972
8345,0.36436695
8346,0.3657268
8347,0.36910093
8348,0.37441114
8349,0.38110015
8350,0.38577017
8351,0.38781685
8352,0.39110523
8353,0.39505625
8354,0.4005042
8355,0.40545064
8356,0.4094866
8357,0.4141855
8358,0.4168698
8359,0.41968724
8360,0.42263016
8361,0.42873845
8362,0.4344365
8363,0.43653145
8364,0.436752
8365,0.4357651
8366,0.4343188
8367,0.4336764
8368,0.43250513
8369,0.43173793
8370,0.43042734
8371,0.43027517
8372,0.43141204
8373,0.43372723
8374,0.43734813
8375,0.43998596
8376,0.4402564
8377,0.44037953
8378,0.44170037
8379,0.44519717
8380,0.44857174
8381,0.45166948
8382,0.45597935
8383,0.46063346
8384,0.46492863
8385,0.46744114
8386,0.4705749
8387,0.4729349
8388,0.47315776
8389,0.47236487
8390,0.47090968
8391,0.46930334
8392,0.46696654
8393,0.46403822
8394,0.46182972
8395,0.4585235
8396,0.45423287
8397,0.45034984
8398,0.44862497
8399,0.44893482
8400,0.44936857
8401,0.44921857
8402,0.44904244
8403,0.4494811
8404,0.45016897
8405,0.4505938
8406,0.4511266
8407,0.45188922
8408,0.4526144
8409,0.4538288
8410,0.4562346
8411,0.45927733
8412,0.46187434
8413,0.46425724
8414,0.4663514
8415,0.46919066
8416,0.47244707
8417,0.4761628
8418,0.48034063
8419,0.48394695
8420,0.48836964
8421,0.49330392
8422,0.49639618
8423,0.4978351
8424,0.49782038
8425,0.49884975
8426,0.49975908
8427,0.49946472
8428,0.4989364
8429,0.49847323
8430,0.4994351
8431,0.49938306
8432,0.49692243
8433,0.49316147
8434,0.489163
8435,0.4867173
8436,0.48455617
8437,0.4828377
8438,0.4828814
8439,0.4845746
8440,0.487116
8441,0.488513
8442,0.48968947
8443,0.4909849
8444,0.49086046
8445,0.49014616
8446,0.48945713
8447,0.48919624
8448,0.49008477
8449,0.49044216
8450,0.48995158
8451,0.4887555
8452,0.48755682
8453,0.48706368
8454,0.4855789
8455,0.48352048
8456,0.48260427
8457,0.48338026
8458,0.4845431
8459,0.4849702
8460,0.48568577
8461,0.48785785
8462,0.48935616
8463,0.48859614
8464,0.48458302
8465,0.47916654
8466,0.47406662
8467,0.46819615
8468,0.46256113
8469,0.45723358
8470,0.45249423
8471,0.44791242
8472,0.44348785
8473,0.44040504
8474,0.43794063
8475,0.43527046
8476,0.43297595
8477,0.43187743
8478,0.4309277
8479,0.42814305
8480,0.42298633
8481,0.41784889
8482,0.41477412
8483,0.41307688
8484,0.41057754
8485,0.40598068
8486,0.40159482
8487,0.3980234
8488,0.39513335
8489,0.39393494
8490,0.3938913
8491,0.39406136
8492,0.393596
8493,0.39243746
8494,0.39228326
8495,0.39208305
8496,0.3924519
8497,0.39232793
8498,0.3914312
8499,0.3906077
8500,0.39124215
8501,0.39257598
8502,0.39512905
8503,0.39694372
8504,0.39809167
8505,0.39961553
8506,0.39995164
8507,0.3999197
8508,0.39874917
8509,0.39859655
8510,0.40049797
8511,0.40558884
8512,0.41044673
8513,0.41357762
8514,0.41606468
8515,0.41839182
8516,0.4194591
8517,0.4213267
8518,0.4245358
8519,0.42980087
8520,0.4362606
8521,0.44492048
8522,0.4533804
8523,0.46168146
8524,0.46869525
8525,0.47317964
8526,0.47480124
8527,0.47661546
8528,0.4786176
8529,0.4807019
8530,0.48376873
8531,0.48684144
8532,0.49051094
8533,0.49295214
8534,0.49564436
8535,0.4999273
8536,0.50621057
8537,0.5117871
8538,0.5162577
8539,0.51920354
8540,0.5216219
8541,0.522787
8542,0.5235913
8543,0.524479
8544,0.5254153
8545,0.5262853
8546,0.5280702
8547,0.5302587
8548,0.53228426
8549,0.5331555
8550,0.53356624
8551,0.53476053
8552,0.5376372
8553,0.53945476
8554,0.5385636
8555,0.5364057
8556,0.5343896
8557,0.53352094
8558,0.5321117
8559,0.5299946
8560,0.52815026
8561,0.528619
8562,0.5298158
8563,0.5305635
8564,0.5300179
8565,0.52915335
8566,0.52841294
8567,0.52767384
8568,0.52751523
8569,0.52838147
8570,0.5294004
8571,0.5308579
8572,0.5327403
8573,0.53574234
8574,0.53874993
8575,0.5402882
8576,0.540891
8577,0.5420155
8578,0.5424048
8579,0.54061216
8580,0.5363611
8581,0.5316604
8582,0.52749395
8583,0.5229721
8584,0.5188667
8585,0.515429
8586,0.51196665
8587,0.5088739
8588,0.50622267
8589,0.5046654
8590,0.502368
8591,0.49817178
8592,0.49404827
8593,0.49092832
8594,0.48923025
8595,0.4883356
8596,0.48804277
8597,0.48838297
8598,0.48783672
8599,0.48649615
8600,0.48577374
8601,0.487245
8602,0.49094492
8603,0.4952043
8604,0.49916828
8605,0.5033399
8606,0.5075709
8607,0.51202863
8608,0.5161011
8609,0.51988775
8610,0.52391464
8611,0.5291682
8612,0.53390104
8613,0.53697073
8614,0.5369726
8615,0.53638095
8616,0.53733426
8617,0.53974986
8618,0.5423557
8619,0.5439179
8620,0.5464869
8621,0.55028045
8622,0.55332685
8623,0.55481344
8624,0.5555966
8625,0.55704015
8626,0.5590386
8627,0.5610571
8628,0.56251484
8629,0.56323093
8630,0.5632889
8631,0.5641506
8632,0.5662042
8633,0.5673023
8634,0.56809664
8635,0.56916416
8636,0.57158864
8637,0.5740923
8638,0.575546
8639,0.5769334
8640,0.57917774
8641,0.5830075
8642,0.5885117
8643,0.5936346
8644,0.59682876
8645,0.598359
8646,0.5994863
8647,0.6015352
8648,0.60358196
8649,0.60528105
8650,0.6060376
8651,0.6071836
8652,0.60876566
8653,0.60900116
8654,0.60830367
8655,0.6074574
8656,0.60679436
8657,0.60590434
8658,0.60528916
8659,0.60482395
8660,0.6038708
8661,0.6016131
8662,0.5993371
8663,0.5964184
8664,0.5904522
8665,0.5826876
8666,0.5770721
8667,0.5721988
8668,0.5680731
8669,0.5651207
8670,0.5649509
8671,0.56540275
8672,0.5650376
8673,0.5614673
8674,0.5561778
8675,0.55099577
8676,0.5475924
8677,0.5433338
8678,0.5380261
8679,0.53248006
8680,0.52650535
8681,0.5211524
8682,0.5148694
8683,0.50887734
8684,0.5035466
8685,0.49903458
8686,0.4942978
8687,0.48985997
8688,0.48382032
8689,0.47667074
8690,0.4691001
8691,0.46423572
8692,0.46024388
8693,0.45653257
8694,0.45246673
8695,0.4486893
8696,0.44393793
8697,0.4394598
8698,0.43539387
8699,0.4322648
8700,0.43021563
8701,0.42827222
8702,0.42413074
8703,0.42080906
8704,0.4192331
8705,0.41896135
8706,0.4194458
8707,0.41921797
8708,0.42069724
8709,0.42202973
8710,0.42333367
8711,0.42413765
8712,0.42508274
8713,0.42648464
8714,0.4253174
8715,0.42414892
8716,0.4258367
8717,0.42787382
8718,0.43076092
8719,0.43364456
8720,0.44011232
8721,0.44785425
8722,0.4537907
8723,0.4565705
8724,0.45632413
8725,0.45508853
8726,0.45507964
8727,0.45418653
8728,0.4514126
8729,0.44601256
8730,0.44011462
8731,0.43614897
8732,0.43306252
8733,0.43118158
8734,0.4294293
8735,0.42803818
8736,0.42529896
8737,0.4218532
8738,0.41711512
8739,0.40951768
8740,0.40068284
8741,0.39394477
8742,0.38653135
8743,0.3794791
8744,0.37277752
8745,0.36801174
8746,0.36266056
8747,0.35675892
8748,0.35107398
8749,0.34611937
8750,0.3428389
8751,0.34295484
8752,0.3449362
8753,0.34857908
8754,0.35221326
8755,0.35579216
8756,0.35951534
8757,0.3615908
8758,0.3623187
8759,0.3621207
8760,0.3629001
8761,0.3625617
8762,0.36195147
8763,0.3621707
8764,0.36306813
8765,0.36412185
8766,0.3644645
8767,0.36377358
8768,0.36269927
8769,0.35973388
8770,0.3546971
8771,0.34761888
8772,0.34176278
8773,0.33761138
8774,0.33424369
8775,0.3325097
8776,0.33320478
8777,0.3351354
8778,0.33751914
8779,0.34016657
8780,0.34402898
8781,0.34704122
8782,0.34740594
8783,0.34675732
8784,0.34645316
8785,0.34764868
8786,0.34839666
8787,0.34829175
8788,0.34706372
8789,0.3450774
8790,0.34235686
8791,0.33912867
8792,0.3346067
8793,0.33013353
8794,0.3269685
8795,0.32479712
8796,0.32241663
8797,0.31951496
8798,0.31692904
8799,0.31534123
8800,0.31481734
8801,0.31444827
8802,0.31395528
8803,0.31445187
8804,0.3160113
8805,0.3177132
8806,0.31926057
8807,0.32116407
8808,0.32343736
8809,0.3256182
8810,0.3274185
8811,0.3305805
8812,0.3335131
8813,0.33520362
8814,0.33606032
8815,0.33748174
8816,0.33979577
8817,0.34229928
8818,0.3441727
8819,0.34585732
8820,0.34792593
8821,0.35079786
8822,0.35224077
8823,0.3531459
8824,0.3547001
8825,0.35758325
8826,0.35991478
8827,0.36272573
8828,0.36683512
8829,0.37273374
8830,0.37959224
8831,0.38545388
8832,0.39134338
8833,0.3961649
8834,0.40022212
8835,0.40296718
8836,0.40608335
8837,0.40885785
8838,0.41211945
8839,0.41810066
8840,0.42524436
8841,0.4300407
8842,0.4341062
8843,0.436957
8844,0.43938783
8845,0.4398081
8846,0.43998945
8847,0.4399419
8848,0.43979183
8849,0.44002715
8850,0.4413084
8851,0.44385782
8852,0.44917718
8853,0.45407274
8854,0.45741615
8855,0.45942825
8856,0.45973575
8857,0.46045494
8858,0.46088293
8859,0.4617253
8860,0.46270016
8861,0.46528396
8862,0.4685026
8863,0.47257712
8864,0.4770393
8865,0.48046854
8866,0.4804887
8867,0.48016864
8868,0.4805524
8869,0.48304847
8870,0.48602295
8871,0.49080798
8872,0.49617058
8873,0.50082165
8874,0.5040634
8875,0.5053299
8876,0.5044856
8877,0.50385803
8878,0.5023365
8879,0.500472
8880,0.49876428
8881,0.4973491
8882,0.4979638
8883,0.49842227
8884,0.49962887
8885,0.50093454
8886,0.50446
8887,0.5073103
8888,0.50697464
8889,0.5034228
8890,0.49839935
8891,0.49381882
8892,0.49094427
8893,0.48880413
8894,0.48791373
8895,0.48732617
8896,0.4890215
8897,0.49197254
8898,0.4958489
8899,0.49997252
8900,0.50293326
8901,0.5048341
8902,0.50883865
8903,0.5124098
8904,0.51470023
8905,0.5158631
8906,0.5158856
8907,0.5177703
8908,0.5203816
8909,0.52231205
8910,0.5213787
8911,0.5203674
8912,0.51991403
8913,0.5205372
8914,0.5198777
8915,0.5182966
8916,0.5163408
8917,0.5162
8918,0.51670456
8919,0.51798826
8920,0.518558
8921,0.52101636
8922,0.5252132
8923,0.5317109
8924,0.539018
8925,0.54300463
8926,0.542869
8927,0.54336095
8928,0.5448351
8929,0.5477667
8930,0.5510135
8931,0.5537877
8932,0.5584286
8933,0.5634716
8934,0.5684129
8935,0.5713137
8936,0.57396275
8937,0.57627034
8938,0.57892853
8939,0.58134854
8940,0.5832118
8941,0.5836414
8942,0.58545274
8943,0.5875688
8944,0.58985716
8945,0.59090483
8946,0.592615
8947,0.59410316
8948,0.5947283
8949,0.59519595
8950,0.59663635
8951,0.5987586
8952,0.602335
8953,0.60413295
8954,0.6045098
8955,0.60528797
8956,0.6056237
8957,0.6068372
8958,0.60740906
8959,0.60949594
8960,0.6128593
8961,0.6177135
8962,0.62188226
8963,0.6250008
8964,0.6290618
8965,0.6337546
8966,0.6371061
8967,0.6409946
8968,0.64439625
8969,0.6474998
8970,0.6479239
8971,0.64802986
8972,0.64876896
8973,0.6500859
8974,0.652037
8975,0.6557513
8976,0.6618209
8977,0.6717292
8978,0.6813122
8979,0.68983716
8980,0.6986752
8981,0.7054736
8982,0.7104775
8983,0.712604
8984,0.71485037
8985,0.71878034
8986,0.72446793
8987,0.729075
8988,0.7313848
8989,0.7322139
8990,0.73173946
8991,0.72957444
8992,0.72703224
8993,0.7248238
8994,0.7237161
8995,0.7231985
8996,0.7234505
8997,0.7243609
8998,0.7251173
8999,0.7253844
9000,0.7254209
9001,0.7238373
9002,0.7198617
9003,0.71529627
9004,0.71209836
9005,0.71042764
9006,0.7085102
9007,0.7050683
9008,0.7017069
9009,0.6991737
9010,0.6974655
9011,0.6956534
9012,0.6933835
9013,0.68906724
9014,0.68388027
9015,0.67875195
9016,0.67635185
9017,0.67498606
9018,0.6735342
9019,0.67187417
9020,0.67057264
9021,0.668504
9022,0.66577435
9023,0.66105336
9024,0.65564615
9025,0.6505027
9026,0.6471767
9027,0.6435503
9028,0.63878846
9029,0.6328448
9030,0.62549186
9031,0.6191019
9032,0.61303765
9033,0.6073605
9034,0.60214585
9035,0.5977107
9036,0.5938441
9037,0.59138507
9038,0.589215
9039,0.5870173
9040,0.5852026
9041,0.58560526
9042,0.58643377
9043,0.587489
9044,0.58916825
9045,0.59175557
9046,0.5939075
9047,0.5953551
9048,0.59598815
9049,0.59653246
9050,0.59642166
9051,0.59565836
9052,0.5933418
9053,0.59120995
9054,0.59115356
9055,0.5934637
9056,0.59675866
9057,0.59865993
9058,0.5995291
9059,0.601559
9060,0.6060797
9061,0.6105991
9062,0.61435026
9063,0.61745435
9064,0.62091315
9065,0.6244379
9066,0.62714124
9067,0.62922597
9068,0.63127726
9069,0.6330145
9070,0.634677
9071,0.6361123
9072,0.638603
9073,0.6418927
9074,0.645314
9075,0.6486583
9076,0.6524825
9077,0.6558622
9078,0.6581398
9079,0.65945995
9080,0.66111505
9081,0.66298187
9082,0.6632909
9083,0.66275626
9084,0.66302955
9085,0.6657586
9086,0.6679921
9087,0.6697083
9088,0.67143804
9089,0.6730229
9090,0.67523617
9091,0.6788845
9092,0.68295056
9093,0.6870917
9094,0.689494
9095,0.691479
9096,0.6910976
9097,0.6886738
9098,0.6840204
9099,0.6784247
9100,0.67460823
9101,0.6745164
9102,0.6744557
9103,0.67355824
9104,0.67138946
9105,0.669006
9106,0.66778994
9107,0.66534364
9108,0.6628485
9109,0.66153824
9110,0.66289335
9111,0.66336477
9112,0.66243935
9113,0.658622
9114,0.6530212
9115,0.6467643
9116,0.64272255
9117,0.63824505
9118,0.6339142
9119,0.6292061
9120,0.62439954
9121,0.617699
9122,0.61220133
9123,0.60839576
9124,0.60564685
9125,0.6025076
9126,0.5996695
9127,0.59499216
9128,0.590102
9129,0.58529896
9130,0.5798657
9131,0.575111
9132,0.5679813
9133,0.55874705
9134,0.5489247
9135,0.5411083
9136,0.53410965
9137,0.52862734
9138,0.522872
9139,0.51700777
9140,0.51161397
9141,0.5091927
9142,0.5071029
9143,0.5048274
9144,0.5014926
9145,0.49859813
9146,0.49508438
9147,0.492644
9148,0.4901438
9149,0.4874349
9150,0.48523957
9151,0.48615876
9152,0.4883409
9153,0.48962116
9154,0.48844218
9155,0.4862768
9156,0.48583815
9157,0.48589653
9158,0.48472956
9159,0.48293033
9160,0.48277912
9161,0.4843262
9162,0.48633403
9163,0.48745766
9164,0.4877636
9165,0.48793185
9166,0.48852727
9167,0.48845443
9168,0.4884598
9169,0.48828235
9170,0.48879892
9171,0.489538
9172,0.49137327
9173,0.49465618
9174,0.49800107
9175,0.49916455
9176,0.49744216
9177,0.4935181
9178,0.49079347
9179,0.48973322
9180,0.488314
9181,0.48708773
9182,0.48603502
9183,0.48619592
9184,0.48584753
9185,0.48383686
9186,0.48017237
9187,0.4769133
9188,0.47492337
9189,0.47214776
9190,0.46847704
9191,0.4651097
9192,0.46344593
9193,0.46302906
9194,0.46227896
9195,0.4596564
9196,0.45610997
9197,0.45438913
9198,0.45566565
9199,0.45849097
9200,0.4599208
9201,0.45930412
9202,0.45852658
9203,0.4595137
9204,0.46256942
9205,0.46572015
9206,0.46760812
9207,0.4679235
9208,0.46742895
9209,0.46651173
9210,0.46544993
9211,0.46462527
9212,0.46426266
9213,0.46430007
9214,0.46420065
9215,0.46455967
9216,0.46612746
9217,0.470006
9218,0.47395524
9219,0.47551
9220,0.47500026
9221,0.47430775
9222,0.47486064
9223,0.4763109
9224,0.47804955
9225,0.4795284
9226,0.4810644
9227,0.4834015
9228,0.48568234
9229,0.4879728
9230,0.49075216
9231,0.493797
9232,0.4976371
9233,0.50193477
9234,0.5062113
9235,0.5097855
9236,0.51334375
9237,0.51621884
9238,0.51820505
9239,0.5191659
9240,0.5195175
9241,0.51935637
9242,0.5175618
9243,0.5157597
9244,0.51675946
9245,0.51969373
9246,0.5233866
9247,0.52633315
9248,0.52853113
9249,0.5304523
9250,0.5315101
9251,0.5330295
9252,0.5358606
9253,0.53782254
9254,0.5380806
9255,0.53693503
9256,0.5362404
9257,0.5367528
9258,0.53660274
9259,0.5357844
9260,0.53409576
9261,0.5321344
9262,0.5308388
9263,0.5307926
9264,0.53305775
9265,0.5356404
9266,0.53644717
9267,0.53544587
9268,0.53343856
9269,0.53199905
9270,0.5307648
9271,0.5292592
9272,0.5275079
9273,0.5261408
9274,0.5257297
9275,0.5256283
9276,0.52626413
9277,0.5280046
9278,0.53015673
9279,0.5325406
9280,0.5343173
9281,0.5348298
9282,0.53310573
9283,0.5290554
9284,0.52586234
9285,0.5256069
9286,0.52711874
9287,0.52840245
9288,0.5277031
9289,0.526921
9290,0.52581286
9291,0.52428573
9292,0.52244717
9293,0.5206117
9294,0.5190418
9295,0.51721954
9296,0.5145784
9297,0.5115524
9298,0.5067208
9299,0.5012169
9300,0.49857414
9301,0.500041
9302,0.503555
9303,0.5070322
9304,0.50924116
9305,0.5105508
9306,0.51123804
9307,0.5110656
9308,0.51118374
9309,0.5102496
9310,0.5081008
9311,0.5032909
9312,0.4986972
9313,0.49654692
9314,0.49472508
9315,0.49199015
9316,0.4880057
9317,0.48168448
9318,0.4759051
9319,0.47133043
9320,0.47040853
9321,0.46994412
9322,0.46813056
9323,0.4656579
9324,0.46203452
9325,0.4576858
9326,0.4538946
9327,0.44888783
9328,0.44468668
9329,0.43961075
9330,0.43401536
9331,0.4295793
9332,0.42449212
9333,0.42069593
9334,0.41572863
9335,0.41146648
9336,0.40660712
9337,0.40250546
9338,0.40027025
9339,0.39815995
9340,0.3967038
9341,0.39613992
9342,0.39327648
9343,0.39107254
9344,0.38879508
9345,0.38769627
9346,0.38488305
9347,0.3812076
9348,0.37773782
9349,0.372821
9350,0.36822668
9351,0.3655577
9352,0.36253652
9353,0.3607213
9354,0.3583433
9355,0.3564036
9356,0.3544834
9357,0.35002682
9358,0.3467028
9359,0.34258053
9360,0.33923993
9361,0.33392507
9362,0.32819805
9363,0.32263407
9364,0.31399748
9365,0.30334204
9366,0.2932406
9367,0.28082937
9368,0.26975113
9369,0.26057425
9370,0.25542438
9371,0.25068787
9372,0.24584834
9373,0.24036843
9374,0.23361915
9375,0.22779083
9376,0.2246031
9377,0.2218254
9378,0.22057682
9379,0.22028816
9380,0.22193748
9381,0.2236581
9382,0.22221982
9383,0.2190084
9384,0.21480012
9385,0.21245451
9386,0.21100925
9387,0.20992948
9388,0.2082614
9389,0.20551427
9390,0.20252989
9391,0.20017609
9392,0.19677073
9393,0.19299604
9394,0.18885738
9395,0.18596826
9396,0.18400681
9397,0.18307987
9398,0.1825173
9399,0.18194659
9400,0.18169463
9401,0.18161993
9402,0.18167092
9403,0.18239023
9404,0.18416391
9405,0.18704869
9406,0.18975176
9407,0.19214651
9408,0.19437392
9409,0.19559512
9410,0.1955703
9411,0.19569595
9412,0.1968737
9413,0.20053355
9414,0.20573908
9415,0.21266735
9416,0.21988873
9417,0.22755925
9418,0.23494346
9419,0.2418388
9420,0.24700007
9421,0.2516926
9422,0.255779
9423,0.26018196
9424,0.26477215
9425,0.26930183
9426,0.27137625
9427,0.2717801
9428,0.2716738
9429,0.27246198
9430,0.2738257
9431,0.27378106
9432,0.27253357
9433,0.27019465
9434,0.26814097
9435,0.26613978
9436,0.2644214
9437,0.26315138
9438,0.26306674
9439,0.266979
9440,0.2726949
9441,0.27699992
9442,0.28101793
9443,0.28398633
9444,0.28671563
9445,0.28756934
9446,0.28833306
9447,0.29021746
9448,0.29290652
9449,0.29585913
9450,0.2978411
9451,0.2988581
9452,0.30027363
9453,0.30068213
9454,0.29985484
9455,0.29831862
9456,0.29698288
9457,0.2976193
9458,0.29945037
9459,0.30147302
9460,0.30251083
9461,0.3041748
9462,0.30645958
9463,0.31003457
9464,0.31440407
9465,0.31884477
9466,0.3216323
9467,0.3233905
9468,0.32511857
9469,0.3287675
9470,0.33380356
9471,0.3395107
9472,0.34278628
9473,0.3431315
9474,0.34224856
9475,0.3423707
9476,0.34356087
9477,0.3460614
9478,0.3487462
9479,0.3518722
9480,0.3551546
